suite,cohort,pair,variant,scenario,fps,frame_mean_ms,frame_median_ms,frame_p95_ms,frame_p99_ms,one_percent_low_fps,cpu_submit_mean_ms,gpu_mean_ms,terrain_draws,triangles,surface_blocks,queries,rebuild_mean_ms,chunks_rebuilt,upload_calls,upload_bytes,gpu_p99_ms,cloud_gpu_mean_ms,cloud_gpu_p95_ms,cloud_gpu_p99_ms,cloud_cpu_mean_ms,cloud_draws,sky_gpu_mean_ms,sky_cpu_mean_ms,sky_gpu_p95_ms,sky_gpu_p99_ms,terrain_gpu_mean_ms,terrain_cpu_mean_ms,terrain_gpu_p95_ms,terrain_gpu_p99_ms,hud_gpu_mean_ms,hud_cpu_mean_ms,hud_gpu_p95_ms,hud_gpu_p99_ms
final-night720,depth-only,2,base,translate,1774.548363,0.563524,0.474450,1.005200,1.408800,327.062812,0.479291,0.542679,41.228333,23682.750000,22078.183333,0.000000,0.001429,0.000000,0.000000,0.000000,0.872300,0.049502,0.051688,0.052936,0.025940,1.000000,0.143943,0.013620,0.149448,0.156572,0.274084,0.073306,0.346736,0.616720,0.039543,0.340758,0.041808,0.044512
final-night720,depth-only,2,base,rotate,1821.391330,0.549031,0.499750,0.845900,1.304100,620.026868,0.483190,0.481093,41.503333,23165.943333,22304.370000,0.000000,0.001218,0.000000,0.000000,0.000000,0.563420,0.049573,0.052312,0.052936,0.028116,1.000000,0.145508,0.013809,0.155064,0.156312,0.234614,0.098361,0.285220,0.295516,0.040058,0.321199,0.044044,0.045188
final-night720,depth-only,2,base,seam_edits,981.550451,1.018796,0.919900,1.558600,2.014500,327.653997,0.938411,0.593312,42.000000,22896.000000,22345.500000,0.000000,0.413151,2.000000,4.000000,167664.000000,0.680940,0.049271,0.051324,0.057876,0.024226,1.000000,0.145508,0.013765,0.149188,0.166140,0.316182,0.501966,0.331708,0.371436,0.040653,0.347694,0.043368,0.046748
final-night720,depth-only,2,base,sky_moving,2299.348326,0.434906,0.377500,0.656300,1.066500,268.254735,0.353766,0.418120,0.000000,0.000000,0.000000,0.000000,0.000988,0.000000,0.000000,0.000000,0.716196,0.123269,0.124280,0.127244,0.002983,1.000000,0.215383,0.012794,0.218972,0.222404,0.033472,0.015957,0.031876,0.294112,0.042401,0.309607,0.043264,0.047840
final-night720,depth-only,2,base,wall_moving,1812.589704,0.551697,0.485350,0.873300,1.290400,437.021552,0.474522,0.472957,26.816667,15183.423333,14600.740000,0.000000,0.001274,0.000000,0.000000,0.000000,0.739752,0.050018,0.053352,0.055068,0.020287,1.000000,0.143959,0.013356,0.154856,0.156884,0.229108,0.077211,0.245180,0.414128,0.039354,0.330415,0.043368,0.046800
final-night720,depth-only,2,base,cloud_layer,2323.816016,0.430327,0.376100,0.671500,1.285300,324.196398,0.368435,0.350418,0.000000,0.000000,0.000000,0.000000,0.000996,0.000000,0.000000,0.000000,0.384904,0.124030,0.133744,0.138476,0.003142,1.000000,0.152704,0.013585,0.162812,0.164268,0.030341,0.010586,0.032604,0.034632,0.039642,0.328762,0.043732,0.044824
final-night720,depth-only,3,base,underground,1019.926647,0.980463,0.938600,1.595600,1.967100,453.597024,0.867541,0.545534,42.000000,22890.000000,22344.000000,0.000000,0.001840,0.000000,0.000000,0.000000,0.763412,0.052736,0.071916,0.076596,0.073189,1.000000,0.152093,0.114909,0.209456,0.213564,0.287117,0.083488,0.387296,0.401648,0.044675,0.463807,0.057668,0.063284
final-night720,depth-only,3,base,surface_still,1623.554090,0.615933,0.447200,0.889900,1.532900,89.864215,0.440127,0.596019,42.000000,22890.000000,22344.000000,0.000000,0.001423,0.000000,0.000000,0.000000,0.954772,0.049917,0.052572,0.055016,0.019901,1.000000,0.144469,0.016212,0.153140,0.156208,0.318127,0.015909,0.331708,0.663000,0.041015,0.345449,0.044044,0.047112
final-night720,depth-only,3,base,overview,1958.928453,0.510483,0.396900,0.834700,1.218700,186.999776,0.409487,0.466525,48.000000,25464.000000,25601.000000,0.000000,0.001345,0.000000,0.000000,0.000000,0.796640,0.000883,0.001040,0.001144,0.000130,0.000000,0.124732,0.016050,0.129012,0.136136,0.296912,0.015536,0.303212,0.621036,0.040219,0.362748,0.042744,0.044980
final-night720,depth-only,3,base,sky,1878.941079,0.532215,0.408050,1.031600,1.654600,496.643518,0.452280,0.403784,0.000000,0.000000,0.000000,0.000000,0.002024,0.000000,0.000000,0.000000,0.695552,0.117731,0.126932,0.133640,0.003694,1.000000,0.208230,0.018512,0.223496,0.240084,0.031833,0.013396,0.034008,0.043004,0.042306,0.398556,0.043524,0.049764
final-night720,depth-only,3,base,translate,1637.958263,0.610516,0.525750,1.072200,1.543500,567.257875,0.530746,0.551657,41.228333,23682.750000,22078.183333,0.000000,0.001816,0.000000,0.000000,0.000000,0.878228,0.050072,0.052988,0.056316,0.028901,1.000000,0.146329,0.018904,0.155324,0.161512,0.279312,0.085013,0.346892,0.625040,0.040004,0.366749,0.043940,0.046852
final-night720,depth-only,3,base,rotate,1871.732657,0.534264,0.487200,0.903600,1.243500,766.175888,0.472109,0.496096,41.503333,23165.943333,22304.370000,0.000000,0.001329,0.000000,0.000000,0.000000,0.818324,0.050881,0.053404,0.054808,0.028030,1.000000,0.149137,0.015986,0.155636,0.162656,0.242496,0.095707,0.291044,0.416884,0.042101,0.311269,0.044616,0.048308
