suite,batch,pair,variant,scenario,fps,frame_mean_ms,frame_median_ms,frame_p95_ms,frame_p99_ms,one_percent_low_fps,cpu_submit_mean_ms,gpu_mean_ms,terrain_draws,triangles,surface_blocks,queries,rebuild_mean_ms,chunks_rebuilt,upload_calls,upload_bytes,gpu_p99_ms,cloud_gpu_mean_ms,cloud_gpu_p95_ms,cloud_gpu_p99_ms,cloud_cpu_mean_ms,cloud_draws
diagnostic-dawn1080,dawn1080,1,base,surface_still,604.915910,1.653122,0.864750,1.862900,2.434300,14.809253,0.792861,1.567126,42.000000,22890.000000,22344.000000,0.000000,0.004636,0.000000,0.000000,0.000000,3.575572,0.227896,0.241540,0.267956,0.078026,1.000000
diagnostic-dawn1080,dawn1080,1,candidate,surface_still,650.826208,1.536508,0.877300,2.000500,2.887200,18.750873,0.834465,1.466372,42.000000,22890.000000,22344.000000,0.000000,0.005092,0.000000,0.000000,0.000000,3.306524,0.129011,0.120068,1.064648,0.085338,1.000000
diagnostic-dawn1080,dawn1080,2,candidate,surface_still,644.059395,1.552652,0.885650,1.816600,2.468700,17.987941,0.826784,1.466591,42.000000,22890.000000,22344.000000,0.000000,0.004702,0.000000,0.000000,0.000000,3.447028,0.114709,0.124072,0.168064,0.086414,1.000000
diagnostic-dawn1080,dawn1080,2,base,surface_still,552.337220,1.810488,0.914900,2.200400,3.035600,13.298524,0.852681,1.654230,42.000000,22890.000000,22344.000000,0.000000,0.004755,0.000000,0.000000,0.000000,5.650112,0.238647,0.252148,0.878436,0.086509,1.000000
diagnostic-dawn1080,dawn1080,3,base,surface_still,585.101844,1.709104,1.027800,2.087100,2.677700,17.011046,0.902117,1.629716,42.000000,22890.000000,22344.000000,0.000000,0.005547,0.000000,0.000000,0.000000,3.382704,0.237331,0.247780,0.277108,0.088461,1.000000
diagnostic-dawn1080,dawn1080,3,candidate,surface_still,621.525478,1.608945,1.182650,2.336400,3.379200,30.141560,1.086345,1.520443,42.000000,22890.000000,22344.000000,0.000000,0.005872,0.000000,0.000000,0.000000,2.862600,0.118725,0.129844,0.233272,0.130449,1.000000
dawn1080-final,dawn1080-final,1,base,surface_still,599.356231,1.668457,0.917200,1.940100,2.438800,15.671779,0.846008,1.579848,42.000000,22890.000000,22344.000000,0.000000,0.004101,0.000000,0.000000,0.000000,2.849080,0.230044,0.242112,0.253968,0.085073,1.000000
dawn1080-final,dawn1080-final,1,candidate,surface_still,627.302789,1.594126,0.838150,1.942000,2.830300,16.116425,0.795576,1.492139,42.000000,22890.000000,22344.000000,0.000000,0.005195,0.000000,0.000000,0.000000,3.413176,0.117359,0.118612,0.128648,0.081283,1.000000
dawn1080-final,dawn1080-final,2,candidate,surface_still,641.249804,1.559455,0.854100,1.722200,2.337600,16.758653,0.791255,1.464600,42.000000,22890.000000,22344.000000,0.000000,0.004424,0.000000,0.000000,0.000000,2.807792,0.115574,0.125372,0.170196,0.082795,1.000000
dawn1080-final,dawn1080-final,2,base,surface_still,585.624500,1.707579,0.892150,1.850800,2.487700,14.254910,0.809792,1.600393,42.000000,22890.000000,22344.000000,0.000000,0.004713,0.000000,0.000000,0.000000,3.242512,0.244010,0.245908,1.060852,0.081469,1.000000
dawn1080-final,dawn1080-final,3,base,surface_still,550.288883,1.817227,1.213900,2.466900,3.264800,20.554034,1.133311,1.661817,42.000000,22890.000000,22344.000000,0.000000,0.005902,0.000000,0.000000,0.000000,5.010096,0.244033,0.262132,0.564564,0.107819,1.000000
dawn1080-final,dawn1080-final,3,candidate,surface_still,626.534945,1.596080,1.109950,2.437500,3.282400,28.272641,1.068226,1.518301,42.000000,22890.000000,22344.000000,0.000000,0.006181,0.000000,0.000000,0.000000,2.933476,0.116784,0.129272,0.169936,0.122347,1.000000
diagnostic-day1080,day1080,1,base,underground,641.007013,1.560045,1.138300,2.548600,3.586300,35.347472,1.084063,1.444206,42.000000,22890.000000,22344.000000,0.000000,0.007363,0.000000,0.000000,0.000000,5.009368,0.239732,0.275236,0.523016,0.113745,1.000000
diagnostic-day1080,day1080,1,base,surface_still,607.880810,1.645059,0.877700,2.229000,3.260800,16.057817,0.786118,1.491311,42.000000,22890.000000,22344.000000,0.000000,0.005508,0.000000,0.000000,0.000000,5.417308,0.236007,0.253708,0.301756,0.041736,1.000000
diagnostic-day1080,day1080,1,base,overview,711.229122,1.406017,0.605250,1.941900,2.981600,16.041773,0.614409,1.307905,48.000000,25464.000000,25601.000000,0.000000,0.003987,0.000000,0.000000,0.000000,4.088448,0.202730,0.282464,0.295932,0.051319,1.000000
diagnostic-day1080,day1080,1,base,sky,612.425063,1.632853,0.872400,1.952300,2.630700,14.786593,0.711028,1.496493,0.000000,0.000000,0.000000,0.000000,0.004379,0.000000,0.000000,0.000000,6.448208,0.503965,0.939380,1.071304,0.005751,1.000000
diagnostic-day1080,day1080,1,base,translate,685.198390,1.459431,0.917800,2.118100,3.046700,23.002669,0.839270,1.363822,41.228333,23682.750000,22078.183333,0.000000,0.006593,0.000000,0.000000,0.000000,4.146324,0.238506,0.260832,1.076920,0.053338,1.000000
diagnostic-day1080,day1080,1,base,rotate,703.804061,1.420850,0.874400,2.157900,3.001200,24.877282,0.855749,1.325600,41.503333,23165.943333,22304.370000,0.000000,0.006089,0.000000,0.000000,0.000000,3.778112,0.249896,0.327184,0.366496,0.065047,1.000000
diagnostic-day1080,day1080,1,base,seam_edits,489.730594,2.041939,1.836100,3.529300,4.560900,173.063777,1.864312,1.452051,42.000000,22896.000000,22345.500000,0.000000,0.966710,2.000000,4.000000,167664.000000,3.650036,0.231957,0.261196,0.425360,0.054564,1.000000
diagnostic-day1080,day1080,1,base,sky_moving,1219.922803,0.819724,0.510300,1.495500,1.932200,55.137633,0.530479,0.763187,0.000000,0.000000,0.000000,0.000000,0.003361,0.000000,0.000000,0.000000,2.037568,0.273290,0.316004,0.398112,0.004272,1.000000
diagnostic-day1080,day1080,1,base,wall_moving,818.757628,1.221363,0.646550,1.538200,2.428700,21.615157,0.640587,1.151630,26.770000,15140.680000,14573.851667,0.000000,0.003878,0.000000,0.000000,0.000000,3.068052,0.225005,0.329680,0.340860,0.027473,1.000000
diagnostic-day1080,day1080,1,base,cloud_layer,602.738543,1.659094,0.717900,1.808900,2.818400,12.151603,0.648443,1.408924,0.000000,0.000000,0.000000,0.000000,0.004306,0.000000,0.000000,0.000000,7.684976,0.521377,1.306864,1.385748,0.005134,1.000000
diagnostic-day1080,day1080,1,candidate,underground,840.810710,1.189328,0.952650,2.056600,2.784100,84.476464,0.940183,1.111978,42.000000,22890.000000,22344.000000,0.000000,0.004762,0.000000,0.000000,0.000000,2.497144,0.109742,0.118664,0.126776,0.094946,1.000000
diagnostic-day1080,day1080,1,candidate,surface_still,733.782490,1.362802,0.777750,1.581500,2.104600,19.406359,0.643855,1.291833,42.000000,22890.000000,22344.000000,0.000000,0.004916,0.000000,0.000000,0.000000,2.620644,0.118146,0.125112,0.169624,0.034274,1.000000
diagnostic-day1080,day1080,1,candidate,overview,828.739813,1.206651,0.731500,1.777800,2.525400,27.594530,0.704008,1.079848,48.000000,25464.000000,25601.000000,0.000000,0.004792,0.000000,0.000000,0.000000,4.548752,0.001079,0.001560,0.002236,0.000630,0.000000
diagnostic-day1080,day1080,1,candidate,sky,1275.293317,0.784133,0.512050,1.703500,2.300200,109.663151,0.589168,0.742753,0.000000,0.000000,0.000000,0.000000,0.003366,0.000000,0.000000,0.000000,2.110628,0.267615,0.285688,0.302588,0.004955,1.000000
diagnostic-day1080,day1080,1,candidate,translate,609.368121,1.641044,0.884700,2.151300,3.079500,15.680158,0.803913,1.540879,41.228333,23682.750000,22078.183333,0.000000,0.004654,0.000000,0.000000,0.000000,3.895892,0.152614,0.172068,1.082172,0.046133,1.000000
diagnostic-day1080,day1080,1,candidate,rotate,882.618116,1.132993,0.931000,1.963200,2.513800,85.340494,0.883367,1.063247,41.503333,23165.943333,22304.370000,0.000000,0.005796,0.000000,0.000000,0.000000,2.575300,0.115142,0.119808,0.123968,0.067621,1.000000
diagnostic-day1080,day1080,1,candidate,seam_edits,365.246170,2.737880,2.653250,4.426200,5.626600,158.461445,2.457460,2.287484,42.000000,22896.000000,22345.500000,0.000000,1.190067,2.000000,4.000000,167664.000000,6.505980,0.208701,0.278304,1.680848,0.080679,1.000000
diagnostic-day1080,day1080,1,candidate,sky_moving,1211.828904,0.825199,0.602400,1.481600,2.064800,100.082401,0.615983,0.773849,0.000000,0.000000,0.000000,0.000000,0.004436,0.000000,0.000000,0.000000,2.196948,0.275752,0.298792,0.317720,0.005378,1.000000
diagnostic-day1080,day1080,1,candidate,wall_moving,960.606950,1.041009,0.663700,1.672000,2.328100,42.943213,0.707096,0.991072,26.770000,15140.680000,14573.851667,0.000000,0.003374,0.000000,0.000000,0.000000,2.357732,0.109325,0.118248,0.129116,0.035507,1.000000
diagnostic-day1080,day1080,1,candidate,cloud_layer,823.685573,1.214056,0.792800,1.866500,2.531600,30.143029,0.723253,1.131216,0.000000,0.000000,0.000000,0.000000,0.004414,0.000000,0.000000,0.000000,3.338972,0.446947,0.578188,0.600080,0.006570,1.000000
diagnostic-day1080,day1080,2,candidate,underground,627.571080,1.593445,0.929000,1.807500,2.323100,17.453814,0.809588,1.491030,42.000000,22890.000000,22344.000000,0.000000,0.004248,0.000000,0.000000,0.000000,3.702348,0.148931,0.203008,0.207688,0.081734,1.000000
diagnostic-day1080,day1080,2,candidate,surface_still,679.116763,1.472501,0.604550,1.613500,2.010200,13.351474,0.583841,1.377614,42.000000,22890.000000,22344.000000,0.000000,0.003253,0.000000,0.000000,0.000000,4.673708,0.128980,0.159224,0.216944,0.030315,1.000000
diagnostic-day1080,day1080,2,candidate,overview,849.124574,1.177683,0.715600,1.770000,2.467700,29.110274,0.692666,1.093652,48.000000,25464.000000,25601.000000,0.000000,0.004700,0.000000,0.000000,0.000000,4.167436,0.001107,0.001612,0.002340,0.000593,0.000000
diagnostic-day1080,day1080,2,candidate,sky,1127.814461,0.886671,0.589250,1.371000,1.983800,46.982656,0.566181,0.834970,0.000000,0.000000,0.000000,0.000000,0.003595,0.000000,0.000000,0.000000,4.442360,0.267477,0.282828,0.302848,0.005140,1.000000
diagnostic-day1080,day1080,2,candidate,translate,804.075807,1.243664,0.823300,2.078800,3.144700,39.810872,0.868839,1.191096,41.228333,23682.750000,22078.183333,0.000000,0.005586,0.000000,0.000000,0.000000,2.971800,0.114242,0.122408,0.142272,0.059316,1.000000
diagnostic-day1080,day1080,2,candidate,rotate,932.952875,1.071865,0.702000,1.651600,2.161500,39.786506,0.702873,1.032620,41.503333,23165.943333,22304.370000,0.000000,0.003343,0.000000,0.000000,0.000000,2.691364,0.111456,0.118300,0.123552,0.049756,1.000000
diagnostic-day1080,day1080,2,candidate,seam_edits,526.252408,1.900229,1.762750,2.982500,3.677200,216.594769,1.754924,1.234531,42.000000,22896.000000,22345.500000,0.000000,0.916887,2.000000,4.000000,167664.000000,2.824432,0.107657,0.119912,0.126516,0.051971,1.000000
diagnostic-day1080,day1080,2,candidate,sky_moving,1297.810809,0.770528,0.522400,1.284700,1.905200,64.148414,0.522908,0.737006,0.000000,0.000000,0.000000,0.000000,0.003289,0.000000,0.000000,0.000000,1.893528,0.273436,0.302432,0.317304,0.005245,1.000000
diagnostic-day1080,day1080,2,candidate,wall_moving,979.939815,1.020471,0.662650,1.672800,2.263200,41.690697,0.685138,0.980285,26.770000,15140.680000,14573.851667,0.000000,0.003160,0.000000,0.000000,0.000000,2.347748,0.109275,0.117780,0.129688,0.031375,1.000000
diagnostic-day1080,day1080,2,candidate,cloud_layer,1376.586918,0.726434,0.513550,1.382700,2.206500,97.084865,0.536584,0.679211,0.000000,0.000000,0.000000,0.000000,0.002550,0.000000,0.000000,0.000000,1.882452,0.280690,0.313560,0.327444,0.004122,1.000000
diagnostic-day1080,day1080,2,base,underground,776.204870,1.288320,0.816050,1.986800,2.590200,29.571407,0.811228,1.242089,42.000000,22890.000000,22344.000000,0.000000,0.004219,0.000000,0.000000,0.000000,2.842528,0.229035,0.244452,0.256880,0.083026,1.000000
diagnostic-day1080,day1080,2,base,surface_still,658.640980,1.518278,0.672400,1.624000,2.193200,13.219228,0.582822,1.443740,42.000000,22890.000000,22344.000000,0.000000,0.003829,0.000000,0.000000,0.000000,3.309800,0.242000,0.283296,0.424944,0.029331,1.000000
diagnostic-day1080,day1080,2,base,overview,769.353965,1.299792,0.544150,1.588900,2.403900,16.788303,0.581633,1.245504,48.000000,25464.000000,25601.000000,0.000000,0.003921,0.000000,0.000000,0.000000,2.859116,0.201280,0.221624,0.254696,0.046183,1.000000
diagnostic-day1080,day1080,2,base,sky,1301.953647,0.768077,0.456600,1.176900,2.386200,48.121883,0.471830,0.726928,0.000000,0.000000,0.000000,0.000000,0.002640,0.000000,0.000000,0.000000,2.051504,0.270271,0.283660,0.300612,0.003706,1.000000
diagnostic-day1080,day1080,2,base,translate,745.314024,1.341716,0.648750,1.597600,2.280100,17.133248,0.637017,1.287630,41.228333,23682.750000,22078.183333,0.000000,0.003693,0.000000,0.000000,0.000000,2.952040,0.236805,0.241176,0.302588,0.034727,1.000000
diagnostic-day1080,day1080,2,base,rotate,802.709412,1.245781,0.717850,1.901900,2.670200,25.603758,0.721338,1.198898,41.503333,23165.943333,22304.370000,0.000000,0.004211,0.000000,0.000000,0.000000,2.733900,0.235827,0.249132,0.283556,0.051502,1.000000
diagnostic-day1080,day1080,2,base,seam_edits,440.303666,2.271160,2.120450,3.768600,4.500900,209.675841,2.078146,1.430295,42.000000,22896.000000,22345.500000,0.000000,1.072620,2.000000,4.000000,167664.000000,4.648384,0.221034,0.253968,0.265928,0.064545,1.000000
diagnostic-day1080,day1080,2,base,sky_moving,982.690883,1.017614,0.814000,1.875500,2.583000,90.339541,0.765346,0.874657,0.000000,0.000000,0.000000,0.000000,0.006360,0.000000,0.000000,0.000000,5.135936,0.270206,0.300560,0.319852,0.006859,1.000000
diagnostic-day1080,day1080,2,base,wall_moving,747.147577,1.338424,0.760500,1.982900,2.719300,23.373998,0.773170,1.218342,26.770000,15140.680000,14573.851667,0.000000,0.004655,0.000000,0.000000,0.000000,4.245748,0.226661,0.239252,0.253916,0.037020,1.000000
diagnostic-day1080,day1080,2,base,cloud_layer,1262.849228,0.791860,0.505950,1.519500,2.105300,59.124776,0.521311,0.720620,0.000000,0.000000,0.000000,0.000000,0.003462,0.000000,0.000000,0.000000,2.639312,0.288792,0.371072,0.404664,0.004662,1.000000
diagnostic-day1080,day1080,3,base,underground,699.356697,1.429886,0.919000,2.023000,2.809200,26.664439,0.893885,1.329480,42.000000,22890.000000,22344.000000,0.000000,0.005253,0.000000,0.000000,0.000000,5.461664,0.233489,0.248820,0.265980,0.091826,1.000000
diagnostic-day1080,day1080,3,base,surface_still,638.113363,1.567120,0.772700,2.130300,2.982900,16.020973,0.811704,1.481284,42.000000,22890.000000,22344.000000,0.000000,0.005640,0.000000,0.000000,0.000000,4.152408,0.248466,0.244660,0.334932,0.044414,1.000000
diagnostic-day1080,day1080,3,base,overview,666.252258,1.500933,0.771300,2.089500,2.898800,16.973020,0.747899,1.307798,48.000000,25464.000000,25601.000000,0.000000,0.005371,0.000000,0.000000,0.000000,4.745884,0.199798,0.224120,0.265928,0.067555,1.000000
diagnostic-day1080,day1080,3,base,sky,1251.634165,0.798955,0.527700,1.333400,1.899100,55.770064,0.524247,0.758665,0.000000,0.000000,0.000000,0.000000,0.002863,0.000000,0.000000,0.000000,2.015052,0.276446,0.292916,0.313768,0.004522,1.000000
diagnostic-day1080,day1080,3,base,translate,728.363772,1.372940,0.754000,1.881800,2.749800,20.484653,0.736133,1.302512,41.228333,23682.750000,22078.183333,0.000000,0.004829,0.000000,0.000000,0.000000,2.740868,0.242133,0.244920,1.030848,0.045571,1.000000
diagnostic-day1080,day1080,3,base,rotate,802.292417,1.246428,0.738800,1.860300,2.620300,27.374148,0.745542,1.188345,41.503333,23165.943333,22304.370000,0.000000,0.003933,0.000000,0.000000,0.000000,2.608528,0.233866,0.244452,0.266656,0.048423,1.000000
diagnostic-day1080,day1080,3,base,seam_edits,429.905518,2.326093,2.203400,3.484600,4.284400,210.093597,2.129681,1.549739,42.000000,22896.000000,22345.500000,0.000000,1.100842,2.000000,4.000000,167664.000000,4.027244,0.253667,0.367536,0.745368,0.069093,1.000000
diagnostic-day1080,day1080,3,base,sky_moving,1154.831314,0.865927,0.516400,1.511500,2.345500,50.865778,0.562417,0.785786,0.000000,0.000000,0.000000,0.000000,0.003465,0.000000,0.000000,0.000000,2.346084,0.277053,0.333372,0.473460,0.004611,1.000000
diagnostic-day1080,day1080,3,base,wall_moving,664.520708,1.504844,0.969200,2.439600,3.208400,28.108140,0.963306,1.316343,26.770000,15140.680000,14573.851667,0.000000,0.006937,0.000000,0.000000,0.000000,4.237636,0.242338,0.313664,0.348088,0.046870,1.000000
diagnostic-day1080,day1080,3,base,cloud_layer,1387.825532,0.720552,0.486050,1.229000,1.926400,70.990123,0.495268,0.683371,0.000000,0.000000,0.000000,0.000000,0.002937,0.000000,0.000000,0.000000,1.728376,0.283330,0.316004,0.328900,0.004268,1.000000
diagnostic-day1080,day1080,3,candidate,underground,797.677694,1.253639,0.865950,1.986600,2.680000,38.225472,0.846304,1.178133,42.000000,22890.000000,22344.000000,0.000000,0.004780,0.000000,0.000000,0.000000,2.778516,0.115016,0.125424,0.217204,0.089785,1.000000
diagnostic-day1080,day1080,3,candidate,surface_still,712.648912,1.403216,0.729150,1.641800,2.449200,16.607677,0.618592,1.308487,42.000000,22890.000000,22344.000000,0.000000,0.004381,0.000000,0.000000,0.000000,2.797340,0.120464,0.124904,0.376844,0.032189,1.000000
diagnostic-day1080,day1080,3,candidate,overview,854.100794,1.170822,0.605150,1.679300,2.624800,23.160586,0.598829,1.082403,48.000000,25464.000000,25601.000000,0.000000,0.004410,0.000000,0.000000,0.000000,2.864836,0.001127,0.001560,0.002080,0.000622,0.000000
diagnostic-day1080,day1080,3,candidate,sky,1155.116560,0.865714,0.517900,1.416600,1.918700,44.739994,0.546078,0.781850,0.000000,0.000000,0.000000,0.000000,0.003292,0.000000,0.000000,0.000000,2.573272,0.274671,0.358332,0.396084,0.005136,1.000000
diagnostic-day1080,day1080,3,candidate,translate,748.376024,1.336227,0.693400,1.761000,2.611800,20.634383,0.717932,1.216401,41.228333,23682.750000,22078.183333,0.000000,0.004274,0.000000,0.000000,0.000000,3.455972,0.117354,0.149344,0.152568,0.042112,1.000000
diagnostic-day1080,day1080,3,candidate,rotate,819.497596,1.220260,0.768600,1.856900,2.528100,29.908078,0.754206,1.106700,41.503333,23165.943333,22304.370000,0.000000,0.004122,0.000000,0.000000,0.000000,2.965404,0.115776,0.149916,0.167804,0.051854,1.000000
diagnostic-day1080,day1080,3,candidate,seam_edits,504.794623,1.981004,1.802050,3.324800,4.242200,205.837553,1.819607,1.354607,42.000000,22896.000000,22345.500000,0.000000,0.942051,2.000000,4.000000,167664.000000,3.327168,0.122103,0.168688,0.804700,0.056299,1.000000
diagnostic-day1080,day1080,3,candidate,sky_moving,1138.481471,0.878363,0.541950,1.415900,2.202300,47.599139,0.558047,0.812407,0.000000,0.000000,0.000000,0.000000,0.003373,0.000000,0.000000,0.000000,2.201004,0.294430,0.397696,0.402532,0.004507,1.000000
diagnostic-day1080,day1080,3,candidate,wall_moving,906.727099,1.102868,0.673100,1.698100,2.308500,33.271190,0.693777,1.032788,26.770000,15140.680000,14573.851667,0.000000,0.003474,0.000000,0.000000,0.000000,2.735408,0.112328,0.132652,0.134784,0.031202,1.000000
diagnostic-day1080,day1080,3,candidate,cloud_layer,1305.164121,0.766187,0.519100,1.376200,2.312000,73.045841,0.532506,0.701992,0.000000,0.000000,0.000000,0.000000,0.004228,0.000000,0.000000,0.000000,2.047240,0.288277,0.389636,0.392860,0.004884,1.000000
day1080-final,day1080-final,1,base,underground,777.675024,1.285884,0.941100,1.928900,2.721600,37.535588,0.874912,1.212330,42.000000,22890.000000,22344.000000,0.000000,0.003706,0.000000,0.000000,0.000000,2.661152,0.225415,0.246584,0.262860,0.091460,1.000000
day1080-final,day1080-final,1,base,surface_still,685.482162,1.458827,0.720500,1.512500,2.075000,15.011379,0.593853,1.373955,42.000000,22890.000000,22344.000000,0.000000,0.003887,0.000000,0.000000,0.000000,2.866344,0.233839,0.246116,0.704132,0.028757,1.000000
day1080-final,day1080-final,1,base,overview,789.889623,1.266000,0.553000,1.531400,2.380800,17.007468,0.559166,1.192740,48.000000,25464.000000,25601.000000,0.000000,0.003180,0.000000,0.000000,0.000000,2.654652,0.195685,0.206752,0.225836,0.042552,1.000000
day1080-final,day1080-final,1,base,sky,1307.176157,0.765008,0.469300,1.149400,1.897300,53.879214,0.495777,0.719642,0.000000,0.000000,0.000000,0.000000,0.002054,0.000000,0.000000,0.000000,1.815944,0.266795,0.289848,0.302276,0.003972,1.000000
day1080-final,day1080-final,1,base,translate,747.686471,1.337459,0.641400,1.446400,2.203400,16.823754,0.621719,1.257899,41.228333,23682.750000,22078.183333,0.000000,0.003283,0.000000,0.000000,0.000000,2.704572,0.225106,0.242684,0.270816,0.033659,1.000000
day1080-final,day1080-final,1,base,rotate,827.837641,1.207966,0.758600,1.727000,2.164800,27.462983,0.716046,1.141439,41.503333,23165.943333,22304.370000,0.000000,0.003410,0.000000,0.000000,0.000000,2.478944,0.227886,0.244556,0.260052,0.045404,1.000000
day1080-final,day1080-final,1,base,seam_edits,577.416268,1.731853,1.550450,2.849500,3.508100,244.667273,1.586082,1.345264,42.000000,22896.000000,22345.500000,0.000000,0.835568,2.000000,4.000000,167664.000000,2.673684,0.221953,0.250432,0.265876,0.049776,1.000000
day1080-final,day1080-final,1,base,sky_moving,1314.142185,0.760953,0.474850,1.207400,1.866000,56.622096,0.486613,0.717509,0.000000,0.000000,0.000000,0.000000,0.002635,0.000000,0.000000,0.000000,1.805960,0.268205,0.290628,0.304668,0.003926,1.000000
day1080-final,day1080-final,1,base,wall_moving,869.862610,1.149607,0.642600,1.448300,2.280200,24.639109,0.637294,1.091409,26.770000,15140.680000,14573.851667,0.000000,0.002790,0.000000,0.000000,0.000000,2.340624,0.223368,0.241852,0.252564,0.027634,1.000000
day1080-final,day1080-final,1,base,cloud_layer,1069.111463,0.935356,0.750050,1.596700,2.536000,96.804328,0.735868,0.666575,0.000000,0.000000,0.000000,0.000000,0.005571,0.000000,0.000000,0.000000,1.845428,0.274304,0.309088,0.320268,0.006803,1.000000
day1080-final,day1080-final,1,candidate,underground,858.730650,1.164509,0.836950,1.787900,2.978900,46.350157,0.828147,1.100064,42.000000,22890.000000,22344.000000,0.000000,0.004197,0.000000,0.000000,0.000000,2.365636,0.113264,0.118924,0.126880,0.088272,1.000000
day1080-final,day1080-final,1,candidate,surface_still,740.166883,1.351047,0.699450,1.682900,2.299100,17.865086,0.631389,1.271492,42.000000,22890.000000,22344.000000,0.000000,0.003368,0.000000,0.000000,0.000000,2.524496,0.112259,0.117260,0.126412,0.031937,1.000000
day1080-final,day1080-final,1,candidate,overview,913.808376,1.094321,0.598400,1.598500,2.547000,27.623584,0.600790,1.019888,48.000000,25464.000000,25601.000000,0.000000,0.004537,0.000000,0.000000,0.000000,2.341092,0.001066,0.001508,0.001976,0.000558,0.000000
day1080-final,day1080-final,1,candidate,sky,1297.355643,0.770799,0.464350,1.312900,1.992000,51.401329,0.488422,0.721558,0.000000,0.000000,0.000000,0.000000,0.002663,0.000000,0.000000,0.000000,1.820260,0.268152,0.300768,0.302588,0.004242,1.000000
day1080-final,day1080-final,1,candidate,translate,812.549887,1.230694,0.638300,1.566800,2.578000,21.592334,0.632476,1.158778,41.228333,23682.750000,22078.183333,0.000000,0.004092,0.000000,0.000000,0.000000,2.442856,0.118131,0.117260,0.132600,0.037458,1.000000
day1080-final,day1080-final,1,candidate,rotate,919.652702,1.087367,0.700400,1.805600,2.712800,40.295987,0.726113,1.022044,41.503333,23165.943333,22304.370000,0.000000,0.003721,0.000000,0.000000,0.000000,2.409368,0.114720,0.118248,0.123448,0.050896,1.000000
day1080-final,day1080-final,1,candidate,seam_edits,542.931395,1.841853,1.699500,2.937000,3.948700,228.590587,1.687406,1.202960,42.000000,22896.000000,22345.500000,0.000000,0.889206,2.000000,4.000000,167664.000000,2.485496,0.109279,0.118976,0.132340,0.050621,1.000000
day1080-final,day1080-final,1,candidate,sky_moving,1279.966141,0.781271,0.501600,1.298700,2.446400,57.634673,0.519887,0.731282,0.000000,0.000000,0.000000,0.000000,0.002958,0.000000,0.000000,0.000000,1.875120,0.271221,0.299780,0.315848,0.004586,1.000000
day1080-final,day1080-final,1,candidate,wall_moving,960.637402,1.040975,0.700650,1.599700,2.520500,42.404115,0.706566,0.984799,26.770000,15140.680000,14573.851667,0.000000,0.003339,0.000000,0.000000,0.000000,2.307240,0.112031,0.117364,0.126568,0.033991,1.000000
day1080-final,day1080-final,1,candidate,cloud_layer,1407.372049,0.710544,0.488300,1.286100,2.153500,89.358451,0.507799,0.671208,0.000000,0.000000,0.000000,0.000000,0.002886,0.000000,0.000000,0.000000,1.849172,0.279523,0.314652,0.337688,0.004238,1.000000
day1080-final,day1080-final,2,candidate,underground,841.875682,1.187824,0.850300,1.982500,2.447300,48.485279,0.855282,1.119064,42.000000,22890.000000,22344.000000,0.000000,0.003972,0.000000,0.000000,0.000000,2.476500,0.113226,0.120536,0.130208,0.092370,1.000000
day1080-final,day1080-final,2,candidate,surface_still,621.771452,1.608308,0.786850,2.034300,3.081100,14.764197,0.742583,1.511503,42.000000,22890.000000,22344.000000,0.000000,0.004720,0.000000,0.000000,0.000000,5.266872,0.129375,0.121576,0.634036,0.038968,1.000000
day1080-final,day1080-final,2,candidate,overview,790.655402,1.264773,0.618200,1.617100,2.120000,19.096543,0.567359,1.170039,48.000000,25464.000000,25601.000000,0.000000,0.004060,0.000000,0.000000,0.000000,3.287388,0.001230,0.001976,0.002912,0.000510,0.000000
day1080-final,day1080-final,2,candidate,sky,1286.424852,0.777348,0.461750,1.304200,1.695600,53.477890,0.503080,0.731178,0.000000,0.000000,0.000000,0.000000,0.002655,0.000000,0.000000,0.000000,1.902420,0.269592,0.292136,0.314548,0.004247,1.000000
day1080-final,day1080-final,2,candidate,translate,818.791483,1.221312,0.671350,1.622300,2.385700,22.925693,0.664657,1.153701,41.228333,23682.750000,22078.183333,0.000000,0.003374,0.000000,0.000000,0.000000,2.737436,0.117858,0.116688,0.336544,0.039263,1.000000
day1080-final,day1080-final,2,candidate,rotate,814.932829,1.227095,0.795050,2.421900,3.935000,40.855737,0.839283,1.178243,41.503333,23165.943333,22304.370000,0.000000,0.005315,0.000000,0.000000,0.000000,4.551872,0.117401,0.119080,0.133536,0.058114,1.000000
day1080-final,day1080-final,2,candidate,seam_edits,346.793928,2.883557,2.147200,3.855400,4.791600,16.428877,1.948079,2.765639,42.000000,22896.000000,22345.500000,0.000000,1.060660,2.000000,4.000000,167664.000000,8.883316,0.284012,0.378196,3.035968,0.060618,1.000000
day1080-final,day1080-final,2,candidate,sky_moving,1264.456158,0.790854,0.503900,1.339400,1.799700,55.076138,0.506934,0.753233,0.000000,0.000000,0.000000,0.000000,0.003269,0.000000,0.000000,0.000000,2.317224,0.275240,0.292760,0.304564,0.004775,1.000000
day1080-final,day1080-final,2,candidate,wall_moving,822.987015,1.215086,0.936950,2.509000,3.521200,110.037027,0.976335,1.042547,26.770000,15140.680000,14573.851667,0.000000,0.004942,0.000000,0.000000,0.000000,2.838992,0.109692,0.119808,0.127088,0.042177,1.000000
